Metadata_broad_sample,Metadata_solvent,Metadata_Plate,Metadata_Well,Metadata_InChIKey,Metadata_pert_iname,Metadata_pubchem_cid,Metadata_gene,Metadata_pert_type,Metadata_control_type,Metadata_smiles,Metadata_labels,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
BRD-K70586315-001-02-4,DMSO,BR00117012,P06,CXUCKELNYMZTRT-UHFFFAOYSA-N,1-EBIO,82320.0,KCNN1,trt,,CCn1c2ccccc2[nH]c1=O,0,-0.5253360785763095,0.36656425541513715,-0.2551541084150606,0.21859912952840568,0.3317972534178287,0.6111863978728435,1.6866665028210124,0.6732701985976347,-0.06514906173871396,0.815643071348446,-0.5157485775140174,0.8482125693700152,-0.20512977859596968,-0.06795019147209796,-0.5535093667594203,0.2271051967679834,-0.04268512004954119,-0.47175040247257277,0.1583030791409333,0.5289209955750444,-0.19695486980949645,4.2451993984856164,-0.5826503214111807,-0.38316981739643247,44.11959656186064,1.2927817913864161,0.45345947988856394,-0.38368792271921165,-0.6147923147567881,-1.370180236787719,0.4268432164115637,0.44675189508647223,1.5608990915832415,0.7653606423695191,0.048691103626044945,26.518758288706962,-0.2776336940233623,-0.13474084580382784,1.0718871197809767,52.40859436905471,1.0244458483139782,0.40197172579330337,0.46944487405491503,-0.6777595680813409,-0.5655382703897852,-0.08969566269523206,-0.3264515298241874,0.14469714952219603,0.9437712149933287,0.9851590268468903,0.5352466110175417,-0.36296430361209286,0.5420412278878612,-0.616651148466929,0.7474107073783143,-0.8488059972724588,9.49783199108831,-0.005989838453797305,0.1068547659973696,-0.12151708651411632,29.81001858206884,-0.05191670751030501,0.6062064108837855,0.3803963795058053,1.1316753806583861,45.13970506503074,-0.42154198410180793,-0.9070391020892107,0.6583498830904936,0.7230979940478494,-1.5483563921559458,16.98974938570823,-0.0052803945640112265,0.01852083519590667,0.42560802085370103,-1.2793183401069739,0.49532462794601145,0.5034157181663624,0.8136566450343661,0.09214442954461158,-0.85008593178833,-0.47478001406224246,1.3031661105093097,0.8739711242748708,0.009770829552405077,1.1852588779381807,-0.7827166006873478,-0.7999050351375455,-0.7865627514074193,-0.09931377691398546,9.5423727474187,17.867011953051588,-0.31573433938533113,1.3240210257331537,38.7739139481399,0.27332645614437173,0.7785930950176343,-1.1862937558681235,1.1322752457965506,0.3451161486138036,-0.1211926581749948,0.5726111457819196,-0.5405505325541236,-0.17728819508768712,-0.3849089938280317,-0.763506674244459,3.454401149662667,-0.6639255106725124,0.09909150626257902,-0.9659207992681361,-0.27621650542888865,28.93107570830779,1.2071997389477116,1.2223506940080795,1.0816207315772015,0.3934212113653427,1.4321795584681336,0.9438006265654558,-0.9576324411894412,-0.08430156705545085,0.7590111400542124,-0.5045103633040519,-0.30970240905265184,0.6466299501438002,0.3894091037998546,-0.3198585611012552,-0.9624083361948013,-1.1079668137413299
BRD-K09338665-001-08-9,DMSO,BR00117012,I24,KBPLFHHGFOOTCA-UHFFFAOYSA-N,1-octanol,957.0,GJB4,trt,,CCCCCCCCO,1,0.13076636197490163,-0.25919126059244213,-0.07203484039237465,-0.08694662778430799,3.4636606259759755,0.33365618304359507,0.41711414121989265,0.26917000884177794,-0.21192067852720425,0.07801071687545132,-0.058842325550707376,-0.7624103876837298,-0.5942263938093361,0.21983235653146196,-0.3461625951588283,-0.3030084213816379,-0.40963900700494016,0.28283927715000556,0.4201481883289801,-0.6289609083448348,-0.6325041584329726,-0.5460396993075236,-0.18924492218871586,0.6588158098884933,-0.23510991715759377,1.513033592090252,-1.4729861173874532,13.247093194063657,0.5393793159048796,0.3805559611005494,-0.19768821553589064,0.7146550074439963,0.4447211924964511,-0.5002859987544993,-0.522274954900857,-0.06556539994068833,0.33921747768739424,0.5648278023614269,0.33968189993915116,-0.05565415517733525,-0.2907253669962515,-0.8399216212407472,-0.37500299907270757,1.0267423378420968,0.1449521115756189,-0.675539417349641,0.0959907217546695,0.1316606361358715,-0.6480629833974275,0.060269521072542076,0.16227568006176896,-0.008191031117302438,-0.5865309167555091,0.3078893995454799,-0.33773953271276835,0.5657908367083025,0.5970201752079259,0.6069413018761138,-1.1504908415310153,-0.162210181712368,-0.5023337779179096,-0.3365763028718803,-0.45397386166412756,-0.29180381159981755,-0.3491762396912568,-0.10683210056643884,-0.10383230422966135,0.1019013187493029,-0.7140258226286924,-0.6798192955186778,1.0872453121410999,-0.28699283000067244,-0.20980044094527772,0.18029859367657697,-0.10792251109176215,78.89688131896555,-0.5462899748235043,-0.9881841211855286,-0.7085520833296445,-1.3425668017250967,0.1922994722467873,0.22108026249693052,-0.6755742843164833,-0.4654068865425304,-0.4955863743337954,-0.5714140341784811,-0.07244095308380034,-0.011096060708453146,-0.20839315585547274,0.0289420495189326,0.017809005721056738,-0.09893262178374108,-0.14556925669161186,-0.148488740593132,-0.14385435881100336,0.3319748088900526,-0.5291823203569435,1.0627114911617195,-0.4021150000994681,-0.22910144510863403,-0.08892813113882626,-0.0879155396840472,-0.042310367890242166,0.3415526334021788,0.6675139371114179,-0.16987163475694045,-0.0360242570949463,0.40775699346356015,-0.04762185857632424,-0.05066919215731219,0.41276794270620276,-0.3638483596565058,-0.1156546098306215,0.12558711905260592,-0.5720815015973048,-0.39741393555070315,-0.8087480488769769,-0.2711020211589347,-0.4814561052669354,-0.24129858141692634,-0.7425677748335643,-0.46708041744363255,-0.1945703502652948,0.0068314540893646405,-0.11308776549119978,-0.20248593637849835,-0.9170210058774143,1.1213467601318712
BRD-K29791386-001-01-8,DMSO,BR00117012,G12,DSLRVRBSNLHVBH-UHFFFAOYSA-N,"2,5-furandimethanol",74663.0,HBB,trt,,OCc1ccc(CO)o1,2,-0.5774316112262785,1.379706499427822,-0.9618027986528319,-0.2220688364239947,4.892946378889934,0.7016779519838843,0.6816173924818002,-1.0057504204979686,0.38051403647631854,0.17024955577532747,-0.018319591051545854,-0.5289903874537699,-0.8889775784310608,0.972949044137557,-0.9896116133185795,-0.25759302055444205,-0.649418068632973,-1.1102551148027888,0.3416471993366793,-0.34149396295488926,-0.5003153402471527,-0.5576865186078139,-0.6590818284425451,0.42622965988674527,44.31347163824647,9.122401477715757,0.02400292800000053,0.04845433003446639,-0.8866078667447822,-0.765684847246875,0.5407633307159683,-0.347631354767881,-0.580721685935431,0.23168558423653257,-0.14201383544697016,44.4632105975296,-0.43252705055022855,0.8546277024871878,2.0994014890152903,42.348244178834726,0.7208473512437072,-0.21253835532810214,-0.34052066129978115,0.03823891528262324,-0.5970589655002958,0.758869445738463,-0.5484308931427833,0.04429140169686151,0.5656106492486036,0.9241536634198956,0.20318851253903347,-0.03456180979570064,0.46223972885371134,0.10906041778257453,0.34133043189961587,-0.11982049768675822,57.21511488791397,-1.5649842400726117,-0.3367898030256631,-0.8045328506107612,0.3391840273033693,-0.42469356082766624,0.443114543429036,0.16628271125744815,0.09887100642964108,40.199304654722816,0.3437108556903548,0.1506675782710552,0.7585928225532907,0.728821683742347,-0.9338371285741109,10.28326952348816,-0.8211307134639462,0.17953151872242135,-0.30030854601889206,49.932926134292494,0.25413906970496514,0.20303930118195104,-0.0033686691979968302,-1.0312030169613227,-0.9048032476307052,-0.21514263507913237,1.3631727144854766,-0.3970950781095161,-0.8608754537221945,3.265745172864368,-1.2929295853316676,-0.8958295539660056,-1.2979801086286353,-0.2358386648285469,21.64567583664678,27.752208847565978,-0.8289952387263184,1.5090337610899998,41.51206328377287,0.2289468419128109,0.6234093966632182,-0.3602774973855968,-1.1271793023524272,1.3070999802578958,0.6440239290806884,0.17681460623236586,-0.5201899601178337,-0.32904658409723136,-0.6914299776142573,-0.5908449809964265,13.669202194186854,-0.36133912762858456,-0.7173728197820366,-1.752869910091424,-0.2265231687613093,48.44016850428024,0.030241382564614457,2.0007430279435945,0.8464120068316227,0.3614969297746576,0.9043625184211753,0.747907946475787,-0.4843890194335263,-0.9427057145049073,-0.016075223851539082,-1.2135718259167672,-0.3485943248837316,1.8804641366165804,-0.5375620543567425,-1.019536024363852,-0.9630319632516257,0.23713922642476476
BRD-K77087341-001-02-4,DMSO,BR00117012,H02,UPWGQKDVAURUGE-KTKRTIGZSA-N,2-Oleoylglycerol,5319900.0,GPR119,trt,,CCCCCCCC\C=C/CCCCCCCC(=O)OC(CO)CO,3,-1.378093402209121,0.5115646691744915,-0.5881518020045492,-1.039803913304891,0.3864421160575401,0.6704573329618999,1.1890065710893778,-0.6870489841823101,-0.6728219465340115,0.8853897212814696,-1.255073180488228,1.4304785101467912,0.12193030565518825,1.6878534229959887,-0.9288827085111178,-0.7310959915996206,-0.46922981425700605,-0.48840655565036106,-0.11219720289114264,-1.7482424409851824,-1.7014545897441946,5.95196214019933,-1.3998011099741299,1.1400510288092562,0.07143034822178083,18.449597315778163,-0.21471735162401787,-0.09550268337531163,2.00531895189936,-1.4265980181649134,66.28958663955844,-0.35752720046932923,0.7709844920535547,-0.49586740827446985,0.09364040505733201,62.751242166833826,-1.1563515821576524,-1.0716599869475891,4.042289386799379,72.24514172976818,0.9828549722535825,-0.6234407409659031,1.1359626598649564,-1.2865577020561791,-1.5310102551559825,-0.29913479421604533,-1.2551344669613431,0.3710660151023971,1.1928063462226595,1.277692081212348,0.9951858601389311,0.4182522374625644,0.7535747875111451,0.23792563121290183,-0.19785199875913606,-0.7062822545238765,-0.33155795097395013,0.7721369933299532,0.5961216869331646,-0.037737115991805376,2.8366065791146062,-0.7165511128469564,1.0459748984850783,1.022550727034482,1.23323773294558,94.31183637805093,0.3676490431257491,-0.6858065987631943,0.15552080091617665,1.842393125748824,-0.5640443577643042,29.90031337786275,-0.9899847864788747,0.971626226884579,0.993334117064046,0.7638174277336967,-0.08551896706040754,-0.3648901177276339,0.6612409029650156,-1.2142671558649445,0.491246643579167,-1.2953454672594615,1.1276891541089902,0.8672454644820589,0.015290309967493436,1.8580459334131365,-0.5245076863878856,-1.1377051455592215,-1.4840719603457335,-0.030802165863978086,94.59704878632449,65.77977806273138,-1.6515160943052674,0.19210684640738107,28.654260706033572,0.34587895884513,1.027607662936898,-0.414184458345776,-0.6834365198381783,0.9988084791518098,1.222413969990104,-0.8392473148323831,-1.4166898513597357,-1.3295321063733172,-0.29113736568134296,-0.4536419856903517,44.8047726952572,-0.8731443383635601,0.08515729811335425,0.3100008843729666,1.3960802972133561,82.62604447177695,64.11984471634847,1.4501518330770609,-2.0203221814695085,-1.2064637938124008,0.2927278524448662,0.8903165120198295,-1.5249642495588844,-0.0032210184572317585,0.23982870605381607,1.2529223570703072,-1.4619280769409424,2.316228107334712,-0.8596057419391971,-1.5888733805510578,-0.616951545259073,-1.5475801908101976
BRD-A54139254-001-09-2,DMSO,BR00117012,C01,AZYDQCGCBQYFSE-UHFFFAOYSA-N,4-CMTB,4307600.0,FFAR2,trt,,CC(C)C(C(=O)Nc1nccs1)c1ccc(Cl)cc1,4,0.9790473955563184,0.053573478739394984,-0.07613430679601395,1.970028274449032,-0.6566472243037929,0.860470292662842,0.1334465643648054,82.71987736477757,-0.8087516778439325,-0.48270694084780685,-0.9445592248852107,0.3938996916241951,-0.42978350790914327,-0.6213324205832507,-0.8164086368404433,0.8842331020223667,-0.6842887831099614,0.9330461518843841,0.8208877351545684,15.676996181345862,0.3635155664292164,-0.6037351938557964,0.658094085182895,-0.6218720329260444,-0.0753278097300639,-0.5049599338321079,-1.4612107653093815,-0.34317803392643054,0.4128936539194874,0.4207161975256394,0.007844858583755573,1.2322612097487866,0.6238497906744673,-0.8973201855497862,-1.4131699215716875,-0.42342849645720043,1.0412067184093794,-0.7880885055333182,-0.5123894744439583,-0.03621329140242826,-0.569813377181792,-1.1227589691267332,-0.37555564281111997,-0.06440850068429081,0.4324173503728017,-0.6894206787095072,0.14155013812739392,0.9700110534767613,-0.5736277872093752,0.06249106438328943,0.25984018890926214,-0.8778954259537448,-0.8034564579792282,0.8392598662245476,-0.17336848771934352,0.9123748307602149,-0.20366027139992846,0.6778040371477803,-1.231163150161721,0.5550000005973448,0.15168449475803272,0.6834113388957085,-0.7133919196512933,-0.32852912672048523,0.5129305297135403,-0.31009946176871894,-0.562909869572577,-1.2442560054486687,-0.5632226434247426,0.001787713838980955,-0.7069405475920388,0.3264025215132067,-0.007132554655756247,0.0019057589892279845,-0.2415370670423259,-0.9779064100203502,-0.48076644955981945,-0.8068260693187425,-1.2142253999116508,-0.540360691551311,-1.7460016804118506,0.03291957791191504,-0.6686992619710523,-0.21790150727858912,0.32780467421725923,-0.6835677881916256,-0.00044237102670651937,1.0072128472433117,1.1793999677785174,-1.0372934368534394,-0.19651093372850795,-0.24476478019960046,0.8162679393147783,0.31672352833583756,-0.2456824826443042,47.39384235894168,-1.1496277391789949,0.2620576941172825,1.0793521361311955,-0.6775619542777933,-0.853580021407541,0.521197983311116,-0.010925752142381027,0.06782841602518362,0.3441203972426675,0.06072804326219525,-0.4169147252247926,0.8044003040653327,-0.3485123086640827,0.11537468282324988,-0.7230586268063626,-0.3693526010107864,-0.020863143347195114,0.32483644407201895,0.7698025624508875,-0.26280602305713646,-0.9761654932795693,-0.6974337312838707,0.20421960959844007,0.338251017612522,0.053290235726524034,0.5983415087119451,-0.6573099685390069,-0.6732248910484583,1.0618112881211421,1.4589772985824823,-0.9615658322705567,-0.16918049277670114
BRD-K70821460-300-02-4,DMSO,BR00117012,N01,UGYXPZQILZRKJJ-UHFFFAOYSA-N,4-methylhistamine,37463.0,HRH4,trt,,Cc1nc[nH]c1CCN,5,0.6119180762626154,1.3382216712123622,-1.331491426523572,15.491754913909787,-0.6429238578205695,0.9852462302309343,-0.1450707871033725,0.25363928918594364,0.7624300546803161,-0.9138110682041826,0.31295160987152193,-0.8279360638788877,0.1541073050494309,-0.2959164859964904,-1.7582050813590577,0.8573122967191356,2.1903752623675072,-0.3550022362540932,-0.023136367097127356,-1.0284996172715264,-0.24661504367017495,-0.6514111587639487,0.3414877308523216,0.35081823908357923,-0.3299470848572522,-0.6248112047932639,0.22865077252991925,-0.19673072156790639,-1.157976102565588,1.0933066705355674,-0.8260883664446961,-1.2153583224636209,-0.8368252003988951,-1.0657450031802345,0.035480867060485255,-0.3236551902679311,0.2275275295452741,1.0322533756725045,-0.652647299085374,6.544370920482016,-0.6029359418642865,-0.3349734807338648,-0.7521402833474827,0.30438483522374615,0.2606609030984473,1.029491679329098,0.560753373527433,1.2821962096739683,-0.5036997973836275,-0.3476444843088052,-1.306987516109922,-1.3457619172502615,-1.0141491114618506,-1.3363565928163237,-1.4403018023237837,0.48374761199332594,88.41489483058282,-1.0614272413807584,-0.7653992819650306,0.22477429985490155,-1.1194360037981899,-0.6145317649615203,-0.3909054635422026,-0.08477914242326891,-0.10412315823816196,-0.5529033670514204,0.2709297536290397,0.025806993827219408,-0.7790569253772016,0.35261441967538304,-0.9060653400905192,-0.44946841910942403,-1.2963871989283493,-0.6752377271896391,-0.24731759658065758,0.6525448995820766,0.3494751123664682,-0.2152406316748473,-0.7739946917079602,0.8176955293518341,-1.0195402944484342,0.5664180120278961,-0.6905088967631952,-0.796672360769437,-0.3538840727408021,-0.6649863551091032,-0.8624868908864237,0.10115732480109428,0.25927140022058187,-1.3658543170194335,-0.012994027228628456,-0.6706185154763752,-0.04315088585059304,77.84350477266887,-0.10282432902916785,-0.1951724805975883,-0.475173605760529,0.9655637239409602,-0.41854051991202246,-0.674447399224437,-0.5310655882600669,2.3401429837219614,-0.5932040175164663,-0.4974402853884542,-1.371825261736096,0.6557238299432834,-0.5954630622204382,0.7523836688245291,1.2482064768581511,1.277810163433429,1.0055012155432432,-0.6589341145731986,-0.20178905670146385,-0.0689978581486617,2.0318579984339653,-0.30466020300062796,0.4043877153629088,-1.0327831154660152,0.5074641946279594,0.7243905913583999,-0.40736844041691034,-0.6649290877310203,-0.5999788343828266,-0.144015064304271,20.852401320882166,-0.23988466123396274,-0.9676590162798481,0.8439419077106839
BRD-K45293975-001-02-0,DMSO,BR00117012,L04,PBCZSGKMGDDXIJ-KRUBCLEUSA-N,7-hydroxystaurosporine,3078500.0,PDPK1,trt,,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4[C@H](O)NC(=O)c4c4c5ccccc5n2c4c13,6,0.3456267825462253,0.7781928374465282,-0.04222718650094902,46.35162415788781,-0.09070757632003966,-0.06942220073587928,-0.3478270902772724,-0.5473057782298771,0.7151561447786591,0.24187514098148152,0.48528647954581716,-0.21725959292607014,0.30047651097980416,-0.8168771256720158,-1.0271000356787667,-0.059197670034811585,0.6390044713008615,-1.1355712949595809,0.11436523054909915,0.3625139082542751,-0.8474153867936334,1.90018041723173,0.034760827506128744,-0.050523287293187835,36.32120611625202,0.4366582829261489,0.6664897553155106,38.24962284029618,-0.2795766340556165,0.1374682818118116,-0.49515229253681337,0.1875396783407076,-1.247846085143843,-0.6455320724163875,0.36993327495064604,0.2531987060703019,0.7937770875353979,0.515197799352902,-0.6593213536500415,12.591948049219422,0.040488459279501975,0.38262879005588823,-0.39069888655933827,-0.14783094578450245,-0.2341740472479591,1.1824449374717974,-0.2942085303529125,0.05673480420636206,-0.4289746154050006,-0.5758224210652693,-0.6429635472111432,-0.9497716889611364,0.43284579185842487,-0.9590100573191698,-0.4968389804473066,0.18369027343068894,-1.04446659147817,-1.7656604578365456,-0.5676989019188202,-0.18761515653591587,-0.26158881339554946,-0.28689364918742055,-0.2980963587396545,-0.42131920053884847,0.6340154740179464,0.044681373007956965,0.09804768878279183,0.4069529095996583,0.1741589785441931,-0.1703303124709681,-0.9091678919535437,-0.4114634600984672,1.3967363924605931,-0.33416208155610333,0.5498304340582851,-0.10583599554753083,-1.4295524827609967,0.04056832764821824,0.0848926110412729,0.48431346228553873,-0.47273195171650795,0.3043589132480632,0.4419519140391832,-0.527540780907216,0.061518795398056665,1.343875723993952,-1.2844685426587652,-0.35839047305940835,-0.3868854278422034,0.1251464447903742,4.0633296485091215,4.036683861437825,0.04048010899296419,0.5870826086121492,3.7373948586385084,0.2389413712814159,0.05472754607527267,0.18996700808214326,0.24788993016962305,0.024224857811275407,-0.41755857421890896,0.051788652216407154,0.784494547501527,-1.024696476167139,-0.4260619594709553,0.4024189761478089,0.2884263369534991,1.1564595398027058,1.0838365270135317,-0.9421011772943371,-0.4194351705765136,0.015354479008233697,14.938119293105553,0.45894895549607917,1.7176404830668848,0.34051450652765036,-0.2891537263270581,-0.09841655848181499,0.17141432905428167,-0.2691351364133798,0.2592752833433339,1.0366112787480883,-0.11101578609261305,0.5983901043843773,0.9257038367132264,-0.4232833487256462,0.11650166502234095,0.0689248163619326
BRD-K68982262-001-01-4,DMSO,BR00117012,P20,DJKJVWJQAVGLHJ-YPMHNXCESA-N,A-987306,25109000.0,CCR1,trt,,Nc1nc(N2CCNCC2)c2CCC3=C([C@@H]4CCCC[C@@H]4O3)c2n1,7,-1.0869715795459185,0.2898690599063904,-1.2400884997148274,0.6424287347229272,-0.6683731740260522,1.3190875181364452,1.289386820755192,0.04289848649143972,-1.1856804978703204,-0.7089735025933627,-1.3229390807607162,1.8554305146082064,-0.3407418355444231,0.5312903348075572,-1.5303197933485237,-0.04848512463429598,-0.6440021908371283,0.7403417107036239,0.3134245624338336,-0.049140214886164074,-0.04134235367505751,-0.5897742325714287,-0.05187710845999252,-0.3336046798601362,-0.4208490945186164,-0.5236855311114309,1.0248034480196337,-0.7342377953466354,0.39233246704990254,-0.6664573108714552,0.8092887541143672,-0.5912827757529527,0.6720384908117215,-0.5572692145623137,-0.6006178810564792,0.061252397047290276,-0.4321958953777462,-1.7476199701859985,-0.6583668942122015,18.069624882806146,0.2914705282005447,-0.2326406486049375,0.45525177740530004,-0.9611547774594932,0.22027067041581114,-0.4049259987269814,0.38258902284171187,0.09182147277693306,1.2433586903205136,0.6529491175683151,-0.3268199115431853,-0.8741197931280134,-0.41108089466239733,0.17027500244770144,-0.704742210871045,-0.10500534818215204,0.36917462363441583,0.5385231170344136,1.0843207702266962,1.1435077372324802,0.29345754812597163,0.42412100431523353,-0.08936716480693441,-0.023348965027352116,-0.013441711892442814,26.375077387759465,-0.5714105073840215,-1.355239988375608,-0.6154062433714333,0.9059792592533782,-1.2363666261522672,0.1309731964471847,-0.57247579870633,-0.6799240097067354,0.13240334343518667,-1.7395914659537195,1.0040924537267522,-0.5352971488691505,0.2905009432494043,1.0949799886789686,0.4148036377363267,-0.6344509773417512,0.9817710852997664,0.5442806177891861,11.385217644481557,-0.5363619527879967,0.2112470519082021,0.06332963253316677,-0.4699319107917152,-0.7390704059118979,15.436735276570971,5.768615969433285,-0.33653084627956703,1.2346186208719077,-0.1358339285057451,29.5068617148113,0.311722727526983,-0.9291777871470273,0.15190811332964962,-0.5369084587197345,-0.09424787518814745,0.583551590421188,-1.4085750115296236,-0.38716875187142274,-0.990899765086084,0.3083882901276772,-0.22781505974154742,-0.29020678024313235,-0.6190170995968238,-0.6559266491483275,-0.34254668865631055,0.11262758663538253,96.85601816371127,0.13275683766134613,0.06861848720142742,0.11011924645202956,1.9098283162807892,-0.19122309277222976,0.23014253773495025,1.2017050495383088,0.45227847256212206,0.6697810724224813,-1.3058766856007882,-0.09813370211937948,0.48719419555508703,-0.44300497802119504,-0.9599764994497252,-1.3314171954834226
BRD-K77627880-001-04-0,DMSO,BR00117012,M06,QQGWEXFLMJGCAL-UHFFFAOYSA-N,A205804,9839300.0,ICAM1,trt,,Cc1ccc(Sc2cncc3sc(cc23)C(N)=O)cc1,8,-1.574208558783579,0.934825820739003,-0.25990760859853607,-1.5433039385413678,1.8221756505433906,-0.09683657005513915,0.4413644374448247,-1.0074251078043126,1.7282075842922182,2.200903291424829,0.6417498478295618,-0.06811293495820067,0.6640053082098802,0.9485925670614115,0.5232433746011623,-0.6911958920712359,3.129926873883266,-0.9547076774487503,-1.028786058243983,-1.7911425120247282,-2.1616756790285647,15.654518511327566,-1.995638299363558,1.4907930635579478,49.21216356093282,28.975477117110824,0.7674995090383547,30.941632559041167,0.6586305708311964,-1.388134151770285,0.7343317155427818,-0.2578861422615097,0.77602975494268,0.5601692785319246,1.197386427427837,123.52215799262275,-1.0344081702416996,0.44409244083410887,5.519460653181059,80.15519359137078,1.755954064443082,0.5197803927747355,2.038138859628754,-0.15825859389463484,-2.3246219513843256,0.5030140215716045,-1.7606558710078712,-0.6886903194675629,1.0859195113879885,0.6797023987560724,1.5925535856185065,16.002467323792583,36.62609880225805,-0.7233368777478149,1.0195503236860142,-1.9388035173903377,-0.34681332773159246,0.048092893839696955,-0.3475809839824195,-1.3494815799814324,46.87935643964318,-0.730031175389724,1.870101677399927,1.8587352377288202,2.396734402004262,130.56184477428317,1.6962578174040315,0.42289436138921904,0.6872021613268897,1.3141881813543297,-0.2523149037631559,0.6011108687346465,-1.8482915723422557,0.8175077482991514,30.812841005621827,-0.23322513621085866,-0.8112458797558134,0.5240006076056892,1.7219979080648489,-1.0556107793246523,1.1695583579217705,-1.292141116685351,-0.672487126479255,1.507707026003097,-0.5572905586166885,2.6520320974261273,0.3307022528318041,-2.0979072108506984,-1.968788059985565,0.16852143790393412,106.81046868704803,83.63414808420896,-2.142052408645454,-0.011736094372012187,66.72762151878436,-1.020869455673502,1.9086194567230739,-0.6234478530854521,-1.167351547315135,2.2103045853997685,1.3028809041156775,-0.7389538102377712,-1.280773481024684,-1.7643658751468305,-0.4847656743512736,-1.2897592250729708,149.6144601940505,-1.41333522438741,0.298917552897603,0.08906928180880146,1.1794320024234763,103.1900546826719,9.241125609687048,-0.2684415443966461,-1.9603770877572138,-2.1492157998685535,0.2907770256400998,2.0852817786711944,-2.0816147820234954,-0.9713977632360815,0.5637010625683931,-0.026382987994486642,-1.3652531087037096,3.1388839737492265,-0.7910494133039316,-1.7727322773898062,-0.9620101220067777,-1.1938463865952706
BRD-K15819326-001-01-6,DMSO,BR00117012,I03,JVCWPUFNLFSKFS-UHFFFAOYSA-N,AC-710,54760000.0,CSF1R,trt,,CCN1C(C)(C)CC(CC1(C)C)Oc1ccc(nc1)C(=O)Nc1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1,9,-1.607961208927502,0.27371885033781274,74.3338812146538,-1.2389690686943289,-0.6544984692585749,-1.5455209499061202,-0.6833974656576774,-1.6951924469208586,1.974478439710004,2.495262963292482,1.1538890243549638,-0.5349134921159441,0.591010969153048,0.6816849041067539,1.2434440428527032,-1.1728921856012686,4.353975976578543,-0.9772635521609453,-0.8499733663199855,-0.6891271332719318,-1.373323946443541,20.79633172089094,-1.626218425943052,0.508122097098915,37.08866288451168,33.12978059061435,1.1349142269050938,52.24586566520036,0.1544533591041062,-0.9332112042724946,0.05696813654558882,-0.07992871682902553,0.22000522147957202,0.8730565531207117,1.2417342877697068,127.72881438695457,-0.529239077599523,1.186466502082338,5.041668850924804,58.967273965289685,1.7188405017456772,0.8563545726305245,2.5336901516587504,0.02771622765272731,-2.3054152886107784,1.7179139351978063,-1.7557228909610745,-1.441614884684116,0.43072145372019516,-0.540188902093772,1.3911863854803834,54.231708010754446,81.48008549069138,-0.21543630221626672,1.3045994132187821,-1.8147365688574884,-0.1966308808340011,-0.8815615516631544,-0.4879884968076741,-1.9137493768000076,29.623964314392477,-0.7246925727370614,1.630762543157897,1.802384905286768,1.7288880902480173,126.93628787025355,2.172267736472739,54.14974892781852,0.7609888756202824,-0.2988996596434156,0.47673091743651486,17.811484496096455,-0.7466235835654815,0.22430548827014424,1.1148320645491514,0.022279694808259812,-1.1053815733943144,1.0429413876192113,0.9932956718577377,-0.6934141121619314,1.2453290945036042,-0.7348958714647149,-0.3302986122597483,1.7065597980053855,-1.1373164983075381,2.50232385321006,0.21609875426879507,-2.505082852517884,-1.6071527254275932,1.6659386621807475,73.21373180182077,99.27625761206212,-1.1238025998967494,-0.7775486122170342,64.44397691421653,-1.6365679201005001,2.030927927737656,-0.44824137139302667,-1.1651124051506672,2.3475778078803304,1.3121380458600895,-1.5869374813142745,-0.1289975618141567,-1.1857750316894664,0.32501446402002265,-1.2936651603812723,143.090528397258,-0.6075160113102838,0.7461284696577402,-0.20292474486722076,-0.24908287380056277,102.15391750842043,-0.22200406941960005,-0.5166609533462868,-0.9192640925207072,-1.7941282545256065,-0.0729551646734078,1.9672316336582634,-1.6336598485233325,-1.352617054350989,0.48549423708596373,0.01604905203182802,-0.687070658968159,2.7158723773912037,-0.3936263250437759,-1.2344475667643982,0.5375516836391321,0.08054302854227377
